tender_id,name_of_work,customer,inserted_time,inserted_user_id,verification_1,done
2024_RDPR_243652_1,C/O LANE FROM MAIN ROAD TO H/O GULAM QADIR LINE AND OTHERS AT RAHMOO A,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,26-01-2024 06:04:43,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243652_2,C/O LANE FROM MAIN ROAD TO H/O LATE MOHD AKRAM WANI AND OTHERS AT RAHMOO A,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,27-01-2024 06:02:40,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243652_4,C/O LANE WITH P BUND FROM SHOP OF MOHD YOUSUF WANI TO H/O KHURSHID AHMAD WANI AND OTHERS AT RAHMOO B,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,26-01-2024 06:03:53,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243652_5,C/O LANE FROM LINK ROAD TO H/O MOHD ASHRAF GANAI AND TO H/O BASHIR AHMAD GANAI TO MASHJID SHARIEF AT KAMRAZIPORA,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,26-01-2024 06:01:50,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243664_1,Constt. of Lane/Drain near h/o Joginder singh w.no 06 Pyt. Raipur Lower Domana Block Bhalwal under UT Capex Budget CD and Pyt 2023-24.,Rural Development and Panchayati Raj||Directorate of Rural Development Department JAMMU||Superintending Engineer REW Jammu||XEN REW JAMMU,26-01-2024 06:06:28,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243664_2,Constt. of Lane/Drain near h/o Ranvijay singh Pyt. Kote Lower Garhi Morh Block Bhalwal under UT Capex Budget CD and Pyt 2023-24,Rural Development and Panchayati Raj||Directorate of Rural Development Department JAMMU||Superintending Engineer REW Jammu||XEN REW JAMMU,26-01-2024 06:07:05,J&KTenders GOV NICGEP BOT,rejected,
2024_RDPR_243671_1,CNSTRUCTION OF LANE WITH DRAIN FROM MAIN ROAD NARBAL TO THE H/O MOHMMAD ASHRIF KHAN S/O WALI MOHAMMAD KHAN AT MUKHDAN MOHALLA NARBAL NARBAL PANCHYAT HALQA HAKRIPORA BLOCK NEWA,Rural Development and Panchayati Raj||RURAL DEVELOPMENT DEPARTMENT KASHMIR||Superintending Engineer REW Kashmir||XEN REW Pulwama,26-01-2024 06:01:29,J&KTenders GOV NICGEP BOT,rejected,
2024_RDSPL_80920_1,"Construction of PCC Road from Rezzaq land to Nagarnabi More, Panchayat- Sitapahari Block- Pakur, District- Pakur",RDD Special Division||RDD SPL CE RANCHI||RDD SPL SE Dumka||RDD SPL EE Pakur,22-01-2024 06:15:22,JKDTenders GOV NICGEP BOT,rejected,
2024_RDTN_406172_2,Providing CC Road to and Drain and to Karikalan Street in Mannivakkam Panchayat at Kattankolathur Panchayat Union,"Rural Development and Panchayat Raj Department||Kancheepuram,RD,TN||KATTANKULATHUR, KANCHEEPURAM,RD,TN",20-01-2024 08:44:18,Tntenders GOV NIC BOT,rejected,
2024_RDTN_409248_15,"Tirunelveli District - Improvement to Roads, Streets and Lanes in Peri urban Village Panchayats under I and A and LPA Funds 2023-24 in Package No.15/I and A/ 2023-24","Rural Development and Panchayat Raj Department||Tirunelveli,RD,TN",21-01-2024 08:54:57,Tntenders GOV NIC BOT,rejected,
2024_RDTN_409248_25,"Tirunelveli District - Improvement to Roads, Streets and Lanes in Peri urban Village Panchayats under I and A and LPA Funds 2023-24 in Package No.25/LPA/ 2023-24","Rural Development and Panchayat Raj Department||Tirunelveli,RD,TN",20-01-2024 08:51:50,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410190_1,"Madurai District_ Improvement to Roads, Steets 6 Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no 05","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 08:46:17,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410191_1,"Madurai District_ Improvement to Roads, Steets 5Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no 06","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 09:03:24,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410223_1,"Madurai District_ Improvement to Roads, Steets 4 Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no1","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 09:05:46,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410225_1,"Madurai District_ Improvement to Roads, Steets 4 Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no 02","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 09:06:33,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410226_1,"Madurai District_ Improvement to Roads, Steets 4 Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no 03","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 09:06:15,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410229_1,"Madurai District_ Improvement to Roads, Steets 3 Nos and Lanes in Othakadai village panchayat in Madurai East Union under I and AF Funds (2023-24) Package no 04","Rural Development and Panchayat Raj Department||Madurai,RD,TN",24-01-2024 08:41:02,Tntenders GOV NIC BOT,rejected,
2024_RDTN_410948_7,Providing Horizontal soak pit at Veeramani Nagar Center of Agri Land and Canal in Kalappakulam Village Panchayat in Sankarankovil Panchayat Union,"Rural Development and Panchayat Raj Department||Tirunelveli,RD,TN||SANKARANKOIL, TIRUNELVELI,RD,TN",20-01-2024 08:42:50,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_1,Thoothukudi District-Tiruchendur Panchayat Union -Peri Urban Villages- IAF - Improvements to 15 No of Streets and Lanes at Veerapandianpattinam Panchayat Package No TN/TUT-02/2023-24 IAF,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",21-01-2024 08:42:33,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_10,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 12 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-04/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",24-01-2024 09:12:32,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_11,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 16 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-05/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:44:34,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_12,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 10 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-06/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",24-01-2024 09:13:25,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_14,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 19 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-08/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:43:39,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_2,Thoothukudi District-Tiruchendur Panchayat Union -Peri Urban Villages- IAF - Improvements to 15 No of Streets and Lanes at Veerapandianpattinam Panchayat Package No TN/TUT-03/2023-24 IAF,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",21-01-2024 08:42:02,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_5,Thoothukudi District-Kovilpatti Panchayat Union -Peri Urban Villages- IAF - Providing Paver Block Arrangements to 6 No of Streets and Lanes at Illupaiyurani Panchayat Package No TN/TUT-05/2023-24 IAF,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:44:53,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_6,"Thoothukudi District-Kovilpatti Panchayat Union -Peri Urban Villages- IAF - Providing Paver Block Arrangements to 7 No of Streets and Lanes at Inammaniyatchi, Thittankulam, Nalatinpudur Panchayat Package No TN/TUT-06/2023-24 IAF","Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:47:30,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_7,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 13 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-01/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:46:34,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_8,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 12 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-02/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",23-01-2024 08:45:49,Tntenders GOV NIC BOT,rejected,
2024_RDTN_411363_9,Thoothukudi District-Thoothukudi Panchayat Union -Peri Urban Villages- LPA - Improvements to 19 No of Streets and Lanes at Mappillaiyurani Panchayat Package No TN/TUT-03/2023-24 LPA,"Rural Development and Panchayat Raj Department||Thoothukudi,RD,TN",24-01-2024 09:13:44,Tntenders GOV NIC BOT,rejected,
2024_RDTN_412013_1,P6/ Construction of New Two Class Room Building in PUPS at L.Karungulam Habitation in Lanthai panchayat / Thiruppullani Block,"Rural Development and Panchayat Raj Department||Ramnad,RD,TN||TIRUPPULLANI, RAMANATHAPURAM,RD,TN",24-01-2024 09:08:48,Tntenders GOV NIC BOT,rejected,
2024_RDTN_412102_1,"Providing and Instalation Of Computer System, Printers, UPS Camera, Mick and Accesorries at Panchayat Union Office","Rural Development and Panchayat Raj Department||Coimbatore,RD,TN||SARKARSAMAKULAM, COIMBATORE,RD,TN",24-01-2024 08:40:09,Tntenders GOV NIC BOT,rejected,
2024_REDUP_883555_27,Ward No.-70 Gayatripuram Colony Nakha No.-01 Lane No.-01/N Colony mein Mukhya Sadak Se Shree Subhash Sharma ke makan se Shree T.N. Pandey ke Makan Tak 141 Metre CC Road avam Nali,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,23-01-2024 05:25:35,Etenders UP NIC BOT,rejected,
2024_REDUP_884162_4,"Construction of 90 Meter CC road up to street no. 2 in Ballan Budhan Colony (from main road) in village Maluhi Saraiya, Block- Khairabad",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,24-01-2024 09:04:10,Tendersodisha GOV BOT,rejected,
2024_REDUP_884162_5,"Construction of 70 Meter CC road from Main Nepal Singh college to street no. 2 in Ballan Budhan Colony in village Mainasi Saraiya, Block- Khairabad",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,24-01-2024 09:03:27,Tendersodisha GOV BOT,rejected,
2024_RRVUN_378437_1,"Comprehensive AMC for HCL / DELL / HP other make PC, Server , Printer, scanner, Network switches and Network installed for local area network (for internet connectivity) at KSTPS Kota","RRVUN - CMD||RVUN - CE - (TH), KSTPS, Kota, Jaipur",26-01-2024 04:01:04,Eproc Rajasthan GOV BOT,rejected,
2024_RVUNL_883926_1,"Work of Routine, preventive and Breakdown Maintenance, repair/ rectification works of Rail Track Private Siding , R.C.C. Rail Track at wagon tippler, worn out damaged points and crossings and switch rails of CHP-A and CHP-B of Obra Thermal Power Pr",UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,24-01-2024 06:37:29,Etenders UP NIC BOT,rejected,
2024_RWD_79915_1,Construction of PCC Road from Goshmad Land to Sunil Mal Land (L- 170.00M) Block-Maheshpur,"RWD EinC||RWD CE||RWD SE, DUMKA.||RWD EE, PAKUR.",22-01-2024 06:13:23,JKDTenders GOV NICGEP BOT,rejected,
2024_RWD_79919_1,Construction of PCC Road from Habbu Moral Land to Abdul Hque Land (L- 264.00M) Block-Maheshpur,"RWD EinC||RWD CE||RWD SE, DUMKA.||RWD EE, PAKUR.",21-01-2024 06:13:26,JKDTenders GOV NICGEP BOT,rejected,
2024_RWD_79946_1,Construction of PCC Road from Nunadanga school to Kontol Murmu Land in Boahra Village (L- 320.00M) Block-Maheshpur,"RWD EinC||RWD CE||RWD SE, DUMKA.||RWD EE, PAKUR.",20-01-2024 06:12:34,JKDTenders GOV NICGEP BOT,rejected,
2024_RWD_79957_1,Construction of PCC Road from Mosam Sekh Land to Murgadanga Sosotola (L- 443.00M) Block-Maheshpur,"RWD EinC||RWD CE||RWD SE, DUMKA.||RWD EE, PAKUR.",20-01-2024 06:14:05,JKDTenders GOV NICGEP BOT,rejected,
2024_RWD_79962_1,Construction of PCC Road from Logen Hansda Land to Murgadanga Bridge (L- 345.00M) Block-Maheshpur,"RWD EinC||RWD CE||RWD SE, DUMKA.||RWD EE, PAKUR.",20-01-2024 06:16:25,JKDTenders GOV NICGEP BOT,rejected,
2024_SCIDC_882435_1,PMAGY Gram Sabha Pahadpur urf Langadpur Gram Panchayat Hetimpur Vikas Khand Ghazipur me Dhakandar naali or solar street light ka karyy.,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Jaunpur,20-01-2024 06:04:31,Etenders UP NIC BOT,rejected,
2024_SCIDC_885614_1,"VIDHAYAK NIDHI 23-24 KE ANTARGAT BLOCK- JAKHORA KI GRAM PANCHAYAT NOHARKALAN ME BHESASUR DEVTA MANDIR KE PAS SARVAJANIK STHAN PAR TEEN SHED KA NIRMAN KARYA , DIST- LALITPUR",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Lalitpur,26-01-2024 05:25:09,Etenders UP NIC BOT,rejected,
2024_SECL_299019_1,"Assistance in day-to-day handling of uncharged armoured power cables, field/control switches and lighting transformers etc. at Quarry section of Dipka Expansion Project for a period of one year.",South Eastern Coalfields Limited||Dipika Area,20-01-2024 03:08:30,Coalindiatenders NIC Nicgep BOT,rejected,
2024_SETCL_641748_1,"Survey, Design, Supply, Erection, Testing,and Commissioning of- a) CCTV surveillance system at the substationsof WBSETCL, b) An Integrated Command and ControlCentre for CCTV, on a turn-key basis and as per technicalspecifications.",WEST BENGAL STATE ELECTRICITY TRANSMISSION COMPANY LIMITED||TRANSMISSION OANDM HQ,12-01-2024 02:11:10,WBtenders GOV NICGEP BOT,rejected,Open
2024_SIDC_879455_1,"Supply and Installation of CCTV Camera with Annual Service Charge at I.A. Ayodhya Site-I, II, Mau, Deoria and Basti.",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR,11-01-2024 05:10:08,Etenders UP NIC BOT,rejected,Open
2024_SIDC_880158_1,"Supply and Installation of CCTV and Annual Service Charge and 05 year Maintenance at I.A. Jagdishpur, Utelwa, Tikariya, Kauhar, Trishundi",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR,13-01-2024 08:30:28,Tendersodisha GOV BOT,rejected,New-Corrigendum
2024_SIDC_880335_1,Supply and Installation of CCTV with Annual Service Charge and Five year Maintenance at I.A. Khalilabad Distt. Sant Kabir Nagar.,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR,14-01-2024 05:11:24,Etenders UP NIC BOT,rejected,New-Corrigendum
2024_SIDC_882771_1,Up-gradation of Electrical Network and Street light System and Annual Maintenance contract of Street light for 3 Years at IA Salon Raebareli.,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||AE KANPUR,22-01-2024 06:44:01,Etenders UP NIC BOT,rejected,
2024_SIDC_885163_1,"Supply and Installation of IP Wi Fi CCTV Camera System including annual service charge and 05 years AMC work at Industrial Area Bulandshahar road, Loha Mandi, SSGT Road, Site 4 Sahiababad, Loni Industrial estate, Meerut Road, Kavi Nagar and Loni Road",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||GHAZIABAD,26-01-2024 08:30:10,Tendersodisha GOV BOT,rejected,
2024_SIDC_885194_1,"Supply and Installation of IP Wi-Fi CCTV Camera System including with 05 years comprehensive maintenance work at IA. Surajpur (G.B. Nagar), IA. Sikandrabad, IA. Talanagri (Aligarh), IA. Salempur and IA. Etah.",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||GHAZIABAD,26-01-2024 05:10:33,Etenders UP NIC BOT,rejected,
2024_SIDC_885245_1,"Supply and Installation of IP/Wi-Fi CCTV Camera System including annual service charge and 05 years AMC work at Industrial Area M.G. Road (Hapur), Pilkhani (Saharanpur) and Begrajpur (Muzaffarnagar).",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||GHAZIABAD,26-01-2024 05:13:02,Etenders UP NIC BOT,rejected,
2024_SIDC_885291_1,"Supply and Installation of IP/Wi-Fi CCTV Camera System including with 05 years comprehensive maintenance work at IA. TDS. City, Ghaziabad/IIDC Baghpat and SEZ Moradabad.",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||GHAZIABAD,26-01-2024 05:10:08,Etenders UP NIC BOT,rejected,
2024_SIDC_885314_1,"Supply and Installation of CCTV and Annual service charge with 05 yrs AMC at IA. Mathura Site-A and B, Kosi Kotwan I and II, Kosi Kalan (Mathura), Firozabad Bhogaon, Mainpuri, Foundary Nagar Agra, Sikandra Site A,B, C and EPIP Agra.",UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||GHAZIABAD,26-01-2024 05:12:02,Etenders UP NIC BOT,rejected,
2024_SIDCG_13692_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Shantadurga temple area, Alto Betim ground, near Hotel Majestic , along NH upto Jeevottum Mutt and adjoining areas of Porvorim Sewerage Scheme Part I",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:30:43,GoaTenders GOV NICGEP BOT,rejected,
2024_SIDCG_13695_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Shantadurga temple area, Alto Betim ground, near Hotel Majestic , along NH upto Jeevottum Mutt and adjoining areas of Porvorim Sewerage Scheme Part II",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:31:29,GoaTenders GOV NICGEP BOT,rejected,
2024_SIDCG_13697_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Shantadurga temple area, Alto Betim ground, near Hotel Majestic , along NH upto Jeevottum Mutt and adjoining areas of Porvorim Sewerage Scheme Part III",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:24:58,GoaTenders GOV NICGEP BOT,rejected,
2024_SIDCG_13698_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Pundalik nagar , Sanjay School surrounding area, Ekta nagar, Oval park, babaji bakery and adjoining areas of Porvorim Sewerage Scheme Part I",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:25:35,GoaTenders GOV NICGEP BOT,rejected,
2024_SIDCG_13700_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Pundalik nagar , Sanjay School surrounding area, Ekta nagar, Oval park, babaji bakery and adjoining areas of Porvorim Sewerage Scheme Part II",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:25:53,GoaTenders GOV NICGEP BOT,rejected,
2024_SIDCG_13703_1,"Providing house sewer connections to Apartments and Individual Houses to sewer network for Pundalik nagar , Sanjay School surrounding area, Ekta nagar, Oval park, babaji bakery and adjoining areas of Porvorim Sewerage Scheme Part III",SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,23-01-2024 05:28:36,GoaTenders GOV NICGEP BOT,rejected,
